,trade_id,currency,entry_date,exit_date,days_held,ois_cc_entry,spread_cc_annual,funding_cc,swap5_cc_entry,fx_local_entry,fx_gbp_entry,fx_local_exit,fx_gbp_exit,borrowed_usd,equity_usd,borrowed_gbp,interest_gbp,repay_gbp,repay_usd,bond_entry_price_local,n_bonds,bond_exit_price_local,bond_accrued_local,bond_proceeds_local,bond_proceeds_usd,bond_pnl_usd,borrow_cost_usd,total_pnl_usd
12,13,RepTurkey,2010-03-31,2010-04-06,6,0.004707,0.005,0.009707,0.08257082681550783,1.520882,0.659245,1.509918,0.656778,8000000.0,2000000.0,5273960.0,841.6177710115015,5274801.617771012,8031331.161779189,100.0,152088.2,124.06639592299982,0.1414941271080472,18890554.423518818,12510980.346958455,2510980.3469584547,31331.16177918855,2479649.185179266
13,14,RepTurkey,2010-04-07,2010-04-13,6,0.004698,0.005,0.009698,0.08416622965514942,1.500881,0.657099,1.487804,0.649377,8000000.0,2000000.0,5256792.0,838.1002628410265,5257630.100262841,8096421.801608066,100.0,150088.1,125.48744980158745,0.1443447205684113,18855837.33942078,12673603.068294467,2673603.0682944674,96421.80160806607,2577181.2666864013
14,15,RepTurkey,2010-04-14,2010-04-20,6,0.004717,0.005,0.009717,0.07983797196510446,1.478876,0.64669,1.487624,0.650264,8000000.0,2000000.0,5173520.0,826.4401478231057,5174346.440147823,7957301.096397499,100.0,147887.6,123.32103569098828,0.13662174085348047,18257856.659217242,12273166.243094519,2273166.243094519,-42698.90360250138,2315865.14669702
15,16,RepTurkey,2010-04-21,2010-04-27,6,0.004721,0.005,0.009721,0.08073958139625292,1.483938,0.649441,1.491897,0.654197,8000000.0,2000000.0,5195528.0,830.2974779409737,5196358.297477941,7943109.3347691,100.0,148393.8,123.08477650537273,0.13822774188261666,18285529.84766636,12256563.186108934,2256563.1861089338,-56890.66523090005,2313453.851339834
16,17,RepTurkey,2010-04-28,2010-05-04,6,0.004745,0.005,0.009745,0.08198246762567753,1.500626,0.658324,1.507414,0.660035,8000000.0,2000000.0,5266592.0,843.7323290306379,5267435.7323290305,7980540.0203459365,100.0,150062.6,124.31283992449093,0.14044402089666666,18675783.367383122,12389286.13332709,2389286.1333270893,-19459.97965406347,2408746.1129811527
17,18,RepTurkey,2010-05-05,2010-05-11,6,0.004801000000000001,0.005,0.009801,0.08202095717425865,1.519992,0.661718,1.535347,0.672034,8000000.0,2000000.0,5293744.0,852.9561327661247,5294596.956132766,7878465.9051964125,100.0,151999.2,124.52584232846276,0.14051269833612368,18949186.23098941,12341956.724433897,2341956.724433897,-121534.09480358753,2463490.8192374846
18,19,RepTurkey,2010-05-12,2010-05-18,6,0.004824,0.005,0.009824,0.08105001402725841,1.526221,0.67231,1.538758,0.694231,8000000.0,2000000.0,5378480.0,868.6430824103713,5379348.64308241,7748643.669156822,100.0,152622.1,124.28645044194971,0.13878103837575817,18990040.12151338,12341147.939775703,2341147.9397757035,-251356.33084317762,2592504.270618881
19,20,RepTurkey,2010-05-19,2010-05-25,6,0.004788,0.005,0.009788,0.07907159992631917,1.58542,0.69632,1.592156,0.69584,8000000.0,2000000.0,5570560.0,896.367583320316,5571456.3675833205,8006806.690594562,100.0,158542.0,122.37212729383127,0.13525777083960056,19422565.84292305,12198908.802229838,2198908.8022298384,6806.690594562329,2192102.111635276
20,21,RepTurkey,2010-05-26,2010-06-01,6,0.004889,0.005,0.009889,0.07591337794951342,1.577853,0.694543,1.585578,0.683972,8000000.0,2000000.0,5556344.0,903.3066097731061,5557247.306609773,8124963.166050325,100.0,157785.3,121.61392505157471,0.12964786233621053,19209346.175293308,12115043.331386603,2115043.3313866034,124963.16605032515,1990080.1653362783
21,22,RepTurkey,2010-06-02,2010-06-08,6,0.004857,0.005,0.009857000000000001,0.0788684352213683,1.580596,0.682511,1.603136,0.693105,8000000.0,2000000.0,5460088.0,884.7854459725337,5460972.785445972,7878997.822041354,100.0,158059.59999999998,121.83876666524638,0.13489635857084603,19279108.388079338,12025872.033364194,2025872.0333641935,-121002.17795864586,2146874.2113228394
22,23,RepTurkey,2010-06-09,2010-06-15,6,0.004848,0.005,0.009847999999999999,0.08119194357337746,1.597502,0.687402,1.573666,0.676418,8000000.0,2000000.0,5499216.0,890.312267627537,5500106.312267628,8131224.054161225,100.0,159750.2,124.19280136913602,0.13903406230384135,19862035.576539606,12621506.454698524,2621506.4546985235,131224.05416122545,2490282.400537298
23,24,RepTurkey,2010-06-16,2010-06-22,6,0.00486,0.005,0.00986,0.07678968429801106,1.569484,0.676298,1.562552,0.676706,8000000.0,2000000.0,5410384.0,876.9979680524356,5411260.9979680525,7996472.61583029,100.0,156948.40000000002,122.75194704032515,0.13120265830691077,19286313.732160784,12342830.019199863,2342830.019199863,-3527.3841697098687,2346357.403369573
24,25,RepTurkey,2010-06-23,2010-06-29,6,0.004874,0.005,0.009874,0.07513523902873774,1.571058,0.669406,1.58373,0.663903,8000000.0,2000000.0,5355248.0,869.2933206088027,5356117.293320609,8067620.259767781,100.0,157105.8,121.19157106830987,0.12826838259906673,19060050.432806607,12034911.527095279,2034911.5270952787,67620.25976778101,1967291.2673274977
25,26,RepTurkey,2010-06-30,2010-07-06,6,0.005004999999999999,0.005,0.010005,0.07870635770105688,1.580198,0.668065,1.556459,0.659686,8000000.0,2000000.0,5344520.0,879.0627943740412,5345399.062794374,8102944.526326729,100.0,158019.8,123.2937819575858,0.13460808946463998,19504129.509556897,12531091.09173894,2531091.0917389393,102944.52632672898,2428146.5654122103
26,27,RepTurkey,2010-07-07,2010-07-13,6,0.004914,0.005,0.009914,0.07488329290545122,1.561215,0.65986,1.553871,0.660119,8000000.0,2000000.0,5278880.0,860.3684556259323,5279740.368455626,7998164.525571338,100.0,156121.5,122.20624359720529,0.12782196410551436,19098977.816530183,12291224.829171909,2291224.829171909,-1835.474428662099,2293060.303600571
27,28,RepTurkey,2010-07-14,2010-07-20,6,0.004903,0.005,0.009903,0.07468914320488142,1.542766,0.655625,1.539024,0.65679,8000000.0,2000000.0,5245000.0,853.8980212823121,5245853.898021283,7987109.879902682,100.0,154276.6,122.67189502344198,0.1274780307051034,18945069.75692543,12309794.880993038,2309794.8809930384,-12890.120097317733,2322685.001090356
28,29,RepTurkey,2010-07-21,2010-07-27,6,0.004896,0.005,0.009896,0.07438201882976135,1.528621,0.65734,1.512268,0.642652,8000000.0,2000000.0,5258720.0,855.5264572624448,5259575.526457262,8184173.590772708,100.0,152862.1,122.94145764538973,0.12693410063944904,18812492.805920687,12439919.912291134,2439919.912291134,184173.59077270795,2255746.321518426
29,30,RepTurkey,2010-07-28,2010-08-03,6,0.0048909999999999995,0.005,0.009891,0.07611297983239868,1.512246,0.641468,1.494758,0.627369,8000000.0,2000000.0,5131744.0,834.4472309748458,5132578.447230975,8181115.814187464,100.0,151224.6,124.60774117303168,0.13000188830878978,18863415.299353987,12619711.886040406,2619711.8860404063,181115.8141874643,2438596.071852942
30,31,RepTurkey,2010-08-04,2010-08-10,6,0.004906,0.005,0.009906,0.08030716741481478,1.500493,0.62859,1.4996,0.633488,8000000.0,2000000.0,5028720.0,818.935173629922,5029538.93517363,7939438.371640235,100.0,150049.3,126.99968056759734,0.13745731935341127,19076838.54394044,12721284.705215016,2721284.7052150164,-60561.628359764814,2781846.333574781
31,32,RepTurkey,2010-08-11,2010-08-17,6,0.004894,0.005,0.009894,0.07372293463936952,1.514288,0.637168,1.498934,0.641146,8000000.0,2000000.0,5097344.0,829.1050357384645,5098173.105035738,7951657.040729784,100.0,151428.8,123.43604551079002,0.12576739883368984,18710817.054728825,12482749.110186856,2482749.1101868562,-48342.95927021559,2531092.069457072
32,33,RepTurkey,2010-08-18,2010-08-24,6,0.004879,0.005,0.009878999999999999,0.06856122063248687,1.497363,0.640155,1.532264,0.64837,8000000.0,2000000.0,5121240.0,831.7288466870008,5122071.728846687,7899920.923001816,100.0,149736.3,121.04267029841296,0.11665674767911204,18141949.342371754,11839963.180216825,1839963.1802168246,-100079.07699818444,1940042.257215009
33,34,RepTurkey,2010-08-25,2010-08-31,6,0.004937,0.005,0.009937000000000001,0.06950519631181365,1.53142,0.647699,1.526655,0.650993,8000000.0,2000000.0,5181592.0,846.4715389047038,5182438.471538905,7960820.57954372,100.0,153142.0,120.48891067173764,0.11831939427999266,18470032.426770072,12098366.970120998,2098366.970120998,-39179.42045628,2137546.390577278
34,35,RepTurkey,2010-09-01,2010-09-07,6,0.004929,0.005,0.009929,0.07382213090271336,1.5201,0.647736,1.512662,0.651972,8000000.0,2000000.0,5181888.0,845.8383288030204,5182733.838328803,7949319.661471356,100.0,152010.0,123.4857255539707,0.1259429455470521,18790209.728611693,12421948.676314797,2421948.6763147973,-50680.33852864429,2472629.0148434415
35,36,RepTurkey,2010-09-08,2010-09-14,6,0.0049559999999999995,0.005,0.009956,0.07110938598543642,1.518306,0.64636,1.498734,0.645278,8000000.0,2000000.0,5170880.0,846.3368914539843,5171726.336891454,8014725.958255905,100.0,151830.6,122.20580749761376,0.1211484937508823,18572975.12434249,12392442.637814643,2392442.637814643,14725.958255904727,2377716.679558738
36,37,RepTurkey,2010-09-15,2010-09-21,6,0.004974,0.005,0.009974,0.07410598414981004,1.492839,0.64111,1.494091,0.642587,8000000.0,2000000.0,5128880.0,840.9804324629017,5129720.980432463,7982920.5701834345,100.0,149283.9,123.88108980236188,0.1264453742431484,18512328.48055079,12390362.086747587,2390362.0867475867,-17079.429816565476,2407441.516564152
37,38,RepTurkey,2010-09-22,2010-09-28,6,0.005004999999999999,0.005,0.010005,0.07785655232605496,1.48522,0.639199,1.471465,0.632262,8000000.0,2000000.0,5113592.0,841.0799235120726,5114433.079923512,8089104.010558143,100.0,148522.0,126.0605777657165,0.13309740043096996,18742537.023026556,12737331.178809252,2737331.1788092516,89104.01055814326,2648227.1682511084
38,39,RepTurkey,2010-09-29,2010-10-05,6,0.0050349999999999995,0.005,0.010034999999999999,0.07838591825308117,1.454942,0.633104,1.439843,0.628968,8000000.0,2000000.0,5064832.0,835.5580506941554,5065667.558050694,8053935.268647522,100.0,145494.2,126.9912593468272,0.13403829724209249,18495993.48048575,12845840.470444173,2845840.4704441726,53935.268647521734,2791905.201796651
39,40,RepTurkey,2010-10-06,2010-10-12,6,0.005067,0.005,0.010067,0.08077021049784232,1.417494,0.629429,1.420376,0.632442,8000000.0,2000000.0,5035432.0,833.3570717450663,5036265.357071745,7963205.095600459,100.0,141749.4,129.76188685189447,0.1382823257181799,18413271.040825088,12963659.651264938,2963659.6512649376,-36794.90439954121,3000454.555664479
40,41,RepTurkey,2010-10-13,2010-10-19,6,0.005041,0.005,0.010041000000000001,0.08472873725991673,1.411619,0.630476,1.427704,0.635967,8000000.0,2000000.0,5043808.0,832.5872222001434,5044640.5872222,7932236.40098024,100.0,141161.9,132.35400897780139,0.14535086856309232,18703861.384696517,13100657.688636102,3100657.688636102,-67763.59901976027,3168421.287655862
41,42,RepTurkey,2010-10-20,2010-10-26,6,0.005091,0.005,0.010091,0.10299763798690088,1.427697,0.6331,1.422991,0.630571,8000000.0,2000000.0,5064800.0,840.215934120372,5065640.21593412,8033417.673718139,100.0,142769.7,141.2302101322773,0.1783377383143083,20188855.956920005,14187620.270908253,4187620.2709082533,33417.6737181386,4154202.5971901147
42,43,RepTurkey,2010-10-27,2010-11-02,6,0.005111,0.005,0.010111,0.08186499973225357,1.438401,0.633241,1.414058,0.624197,8000000.0,2000000.0,5065928.0,842.0688488074045,5066770.068848807,8117261.167305847,100.0,143840.1,130.8637314751046,0.14023443763628285,18843623.55728524,13325919.840123419,3325919.8401234187,117261.1673058467,3208658.672817572
43,44,RepTurkey,2010-11-03,2010-11-09,6,0.005078,0.005,0.010078,0.12831804241454906,1.410942,0.621339,1.407704,0.622388,8000000.0,2000000.0,4970712.0,823.544963252342,4971535.544963253,7987839.651412386,100.0,141094.2,155.0431518934306,0.22506498451416812,21907444.845820118,15562536.4748698,5562536.474869801,-12160.348587613553,5574696.823457414
44,45,RepTurkey,2010-11-10,2010-11-16,6,0.005079,0.005,0.010079000000000001,0.10341976753967398,1.416564,0.621582,1.457179,0.627932,8000000.0,2000000.0,4972656.0,823.9487999883142,4973479.948799988,7920411.682793659,100.0,141656.4,140.77053594186265,0.17910709391006757,19966419.01373263,13702104.555262346,3702104.555262346,-79588.31720634084,3781692.8724686867
45,46,RepTurkey,2010-11-17,2010-11-23,6,0.005044999999999999,0.005,0.010044999999999998,0.07712024415442992,1.459136,0.628855,1.47782,0.631289,8000000.0,2000000.0,5030840.0,830.7774290101405,5031670.77742901,7970471.174737735,100.0,145913.6,127.6358525760983,0.13178951169389022,18643036.620541275,12615228.255498827,2615228.2554988265,-29528.82526226528,2644757.080761092
46,47,RepTurkey,2010-11-24,2010-11-30,6,0.005081,0.005,0.010081,0.07782039731070806,1.480997,0.633466,1.510065,0.643063,8000000.0,2000000.0,5067728.0,839.8684801342631,5068567.868480134,7881914.942206492,100.0,148099.69999999998,126.78932837702024,0.1330331565518508,18797163.666413564,12447916.921730895,2447916.9217308946,-118085.05779350828,2566001.979524403
