date,SONIA,5Y
2009-11-11,0.456,2.7798
2009-11-12,0.4514,2.7592
2009-11-13,0.4505,2.7932
2009-11-16,0.452,2.7723
2009-11-17,0.4499,2.6966
2009-11-18,0.4509,2.6996
2009-11-19,0.4489,2.6767
2009-11-20,0.4516,2.6691
2009-11-23,0.4521,2.6995
2009-11-24,0.4527,2.7064
2009-11-25,0.4508,2.6867
2009-11-26,0.454,2.6259
2009-11-27,0.4503,2.6506
2009-11-30,0.4499,2.6301
2009-12-01,0.4517,2.6129
2009-12-02,0.4532,2.6219
2009-12-03,0.4522,2.6321
2009-12-04,0.4502,2.7049
2009-12-07,0.4491,2.6841
2009-12-08,0.4458,2.6653
2009-12-09,0.4429,2.6288
2009-12-10,0.4461,2.7328
2009-12-11,0.4504,2.7922
2009-12-14,0.4478,2.767
2009-12-15,0.4506,2.8176
2009-12-16,0.4461,2.808
2009-12-17,0.4437,2.7659
2009-12-18,0.4478,2.69
2009-12-21,0.4512,2.7891
2009-12-22,0.4522,2.8316
2009-12-23,0.4557,2.9157
2009-12-24,0.4553,2.9311
2009-12-29,0.448,3.0012
2009-12-30,0.4489,2.9929
2009-12-31,0.4434,2.944
2010-01-04,0.4487,2.9613
2010-01-05,0.4514,3.0205
2010-01-06,0.4534,3.0289
2010-01-07,0.4541,3.0296
2010-01-08,0.4546,3.043
2010-01-11,0.4523,2.9694
2010-01-12,0.449,2.9395
2010-01-13,0.453,2.9577
2010-01-14,0.4545,2.9739
2010-01-15,0.4521,2.9492
2010-01-18,0.4548,2.9544
2010-01-19,0.4556,3.0399
2010-01-20,0.4542,3.0362
2010-01-21,0.4533,2.9489
2010-01-22,0.4552,2.9498
2010-01-25,0.4584,2.9301
2010-01-26,0.4538,2.9092
2010-01-27,0.4566,2.9018
2010-01-28,0.4571,2.9765
2010-01-29,0.4679,2.9308
2010-02-01,0.4585,2.9263
2010-02-02,0.4598,2.9069
2010-02-03,0.4602,2.8923
2010-02-04,0.4659,2.8888
2010-02-05,0.4644,2.8576
2010-02-08,0.4687,2.9171
2010-02-09,0.473,2.926
2010-02-10,0.4661,2.8637
2010-02-11,0.4708,2.9382
2010-02-12,0.47,2.9338
2010-02-15,0.4672,2.956
2010-02-16,0.4653,2.9196
2010-02-17,0.4676,2.9111
2010-02-18,0.4686,2.911
2010-02-19,0.4714,2.9562
2010-02-22,0.4686,2.9481
2010-02-23,0.4728,2.9058
2010-02-24,0.4679,2.8181
2010-02-25,0.4673,2.7914
2010-02-26,0.4708,2.764
2010-03-01,0.4692,2.8261
2010-03-02,0.4746,2.7899
2010-03-03,0.4674,2.8371
2010-03-04,0.4657,2.8281
2010-03-05,0.4744,2.8991
2010-03-08,0.4725,2.9039
2010-03-09,0.4758,2.8296
2010-03-10,0.4697,2.8427
2010-03-11,0.4681,2.8875
2010-03-12,0.4732,2.844
2010-03-15,0.4715,2.8159
2010-03-16,0.4737,2.7939
2010-03-17,0.4699,2.7958
2010-03-18,0.4682,2.8179
2010-03-19,0.4698,2.8313
2010-03-22,0.4711,2.7897
2010-03-23,0.4742,2.773
2010-03-24,0.4712,2.816
2010-03-25,0.4736,2.826
2010-03-26,0.4716,2.829
2010-03-29,0.4728,2.7855
2010-03-30,0.4699,2.8075
2010-03-31,0.4707,2.76
2010-04-01,0.4735,2.7626
2010-04-06,0.4712,2.8458
2010-04-07,0.4698,2.8732
2010-04-08,0.4698,2.8087
2010-04-09,0.4708,2.8442
2010-04-12,0.47,2.8544
2010-04-13,0.4738,2.8188
2010-04-14,0.4717,2.8199
2010-04-15,0.4756,2.8277
2010-04-16,0.4694,2.7737
2010-04-19,0.4728,2.7871
2010-04-20,0.4717,2.8135
2010-04-21,0.4721,2.8319
2010-04-22,0.4729,2.8345
2010-04-23,0.4743,2.9091
2010-04-26,0.475,2.89
2010-04-27,0.4716,2.8377
2010-04-28,0.4745,2.8131
2010-04-29,0.4753,2.8232
2010-04-30,0.4769,2.7311
2010-05-04,0.4744,2.6794
2010-05-05,0.4801,2.6617
2010-05-06,0.4772,2.6524
2010-05-07,0.4944,2.6755
2010-05-10,0.4966,2.7504
2010-05-11,0.4869,2.7279
2010-05-12,0.4824,2.6618
2010-05-13,0.4773,2.6041
2010-05-14,0.4836,2.5077
2010-05-17,0.4793,2.4793
2010-05-18,0.4804,2.4882
2010-05-19,0.4788,2.4029
2010-05-20,0.4825,2.3185
2010-05-21,0.4887,2.3202
2010-05-24,0.4853,2.316
2010-05-25,0.4927,2.2335
2010-05-26,0.4889,2.3139
2010-05-27,0.4866,2.3825
2010-05-28,0.4833,2.3791
2010-06-01,0.4852,2.3931
2010-06-02,0.4857,2.356
2010-06-03,0.4834,2.3878
2010-06-04,0.4838,2.3119
2010-06-07,0.4831,2.2828
2010-06-08,0.4831,2.2533
2010-06-09,0.4848,2.3029
2010-06-10,0.4855,2.361
2010-06-11,0.4873,2.2926
2010-06-14,0.4875,2.3993
2010-06-15,0.488,2.3894
2010-06-16,0.486,2.3734
2010-06-17,0.4863,2.3419
2010-06-18,0.4878,2.3922
2010-06-21,0.4895,2.3627
2010-06-22,0.4867,2.2967
2010-06-23,0.4874,2.2832
2010-06-24,0.4882,2.2274
2010-06-25,0.4872,2.215
2010-06-28,0.487,2.2188
2010-06-29,0.4901,2.2351
2010-06-30,0.5005,2.1847
2010-07-01,0.4933,2.1649
2010-07-02,0.4895,2.1989
2010-07-05,0.4912,2.1557
2010-07-06,0.4914,2.1715
2010-07-07,0.4914,2.1831
2010-07-08,0.4934,2.1905
2010-07-09,0.4877,2.1533
2010-07-12,0.4886,2.1603
2010-07-13,0.4896,2.2028
2010-07-14,0.4903,2.2281
2010-07-15,0.4882,2.2071
2010-07-16,0.4891,2.1745
2010-07-19,0.4855,2.1928
2010-07-20,0.4883,2.2035
2010-07-21,0.4896,2.2008
2010-07-22,0.4914,2.21
2010-07-23,0.4897,2.2947
2010-07-26,0.4934,2.3233
2010-07-27,0.4899,2.3797
2010-07-28,0.4891,2.3463
2010-07-29,0.4874,2.2762
2010-07-30,0.4916,2.2009
2010-08-02,0.4903,2.2302
2010-08-03,0.4889,2.176
2010-08-04,0.4906,2.1934
2010-08-05,0.4902,2.1418
2010-08-06,0.4909,2.1284
2010-08-09,0.4897,2.1447
2010-08-10,0.489,2.1329
2010-08-11,0.4894,2.0065
2010-08-12,0.4904,1.9745
2010-08-13,0.4903,1.9917
2010-08-16,0.4893,1.9305
2010-08-17,0.4895,1.9481
2010-08-18,0.4879,1.9184
2010-08-19,0.4889,1.8953
2010-08-20,0.4913,1.8521
2010-08-23,0.4906,1.8501
2010-08-24,0.4891,1.7623
2010-08-25,0.4937,1.7468
2010-08-26,0.4928,1.7512
2010-08-27,0.4969,1.7729
2010-08-31,0.5007,1.726
2010-09-01,0.4929,1.8183
2010-09-02,0.4961,1.8495
2010-09-03,0.4979,1.8788
2010-09-06,0.4974,1.8544
2010-09-07,0.4966,1.7855
2010-09-08,0.4956,1.8428
2010-09-09,0.4959,1.888
2010-09-10,0.4994,1.965
2010-09-13,0.4974,1.962
2010-09-14,0.4994,1.8891
2010-09-15,0.4974,1.9067
2010-09-16,0.5027,1.9591
2010-09-17,0.5066,1.9482
2010-09-20,0.5042,1.9749
2010-09-21,0.501,1.9412
2010-09-22,0.5005,1.8135
2010-09-23,0.5011,1.7872
2010-09-24,0.5043,1.8688
2010-09-27,0.5068,1.8113
2010-09-28,0.5019,1.7838
2010-09-29,0.5035,1.761
2010-09-30,0.5227,1.7946
2010-10-01,0.5213,1.8092
2010-10-04,0.5092,1.7661
2010-10-05,0.506,1.803
2010-10-06,0.5067,1.7454
2010-10-07,0.5026,1.7734
2010-10-08,0.5028,1.7195
2010-10-11,0.505,1.7337
2010-10-12,0.504,1.6993
2010-10-13,0.5041,1.7251
2010-10-14,0.5102,1.7229
2010-10-15,0.514,1.7697
2010-10-18,0.5073,1.7718
2010-10-19,0.5097,1.7803
2010-10-20,0.5091,1.7304
2010-10-21,0.5075,1.6776
2010-10-22,0.5095,1.7079
2010-10-25,0.5056,1.7004
2010-10-26,0.5087,1.8452
2010-10-27,0.5111,1.9157
2010-10-28,0.5069,1.9178
2010-10-29,0.5124,1.8537
2010-11-01,0.5117,1.8353
2010-11-02,0.5084,1.8287
2010-11-03,0.5078,1.803
2010-11-04,0.5045,1.756
2010-11-05,0.5101,1.7731
2010-11-08,0.5106,1.8036
2010-11-09,0.5065,1.8336
2010-11-10,0.5079,1.9597
2010-11-11,0.5063,1.9682
2010-11-12,0.5075,2.0268
2010-11-15,0.5065,2.0906
2010-11-16,0.5049,2.1106
2010-11-17,0.5045,2.0839
2010-11-18,0.504,2.1863
2010-11-19,0.5088,2.181
2010-11-22,0.505,2.1254
2010-11-23,0.5065,2.0499
2010-11-24,0.5081,2.1082
2010-11-25,0.5094,2.1385
2010-11-26,0.5134,2.128
2010-11-29,0.5121,2.1097
2010-11-30,0.524,2.0015
2010-12-01,0.5234,2.1174
2010-12-02,0.5167,2.1604
2010-12-03,0.5145,2.168
2010-12-06,0.5145,2.1475
2010-12-07,0.5129,2.1997
2010-12-08,0.5185,2.301
2010-12-09,0.5161,2.2704
2010-12-10,0.5192,2.2979
2010-12-13,0.5117,2.358
2010-12-14,0.5175,2.4199
2010-12-15,0.5133,2.434
2010-12-16,0.5149,2.4613
2010-12-17,0.5164,2.4029
2010-12-20,0.5113,2.3417
2010-12-21,0.5134,2.3762
2010-12-22,0.5144,2.3969
2010-12-23,0.5118,2.3907
2010-12-24,0.5208,2.4093
2010-12-29,0.5129,2.4527
2010-12-30,0.5131,2.3608
2010-12-31,0.5564,2.2894
2011-01-04,0.511,2.3548
2011-01-05,0.5071,2.4243
2011-01-06,0.5052,2.4219
2011-01-07,0.5069,2.417
2011-01-10,0.5081,2.4365
2011-01-11,0.5029,2.5047
2011-01-12,0.5034,2.5735
2011-01-13,0.5038,2.5198
2011-01-14,0.5041,2.5345
2011-01-17,0.5036,2.5355
2011-01-18,0.5065,2.5754
2011-01-19,0.5068,2.5125
2011-01-20,0.5023,2.5679
2011-01-21,0.5062,2.5679
2011-01-24,0.5059,2.5406
2011-01-25,0.5036,2.4557
2011-01-26,0.505,2.5332
2011-01-27,0.5071,2.5599
2011-01-28,0.5079,2.55
2011-01-31,0.5108,2.5507
2011-02-01,0.5017,2.6466
2011-02-02,0.5024,2.7103
2011-02-03,0.5039,2.6974
2011-02-04,0.5094,2.7698
2011-02-07,0.4999,2.8037
2011-02-08,0.5048,2.7932
2011-02-09,0.5047,2.8401
2011-02-10,0.5083,2.8367
2011-02-11,0.5157,2.8123
2011-02-14,0.5118,2.7945
2011-02-15,0.5152,2.8237
2011-02-16,0.5093,2.7831
2011-02-17,0.5091,2.7266
2011-02-18,0.5107,2.7902
2011-02-21,0.5102,2.7257
2011-02-22,0.51,2.6939
2011-02-23,0.5078,2.7062
2011-02-24,0.5087,2.6815
2011-02-25,0.5102,2.6389
2011-02-28,0.5136,2.6304
2011-03-01,0.5105,2.6466
2011-03-02,0.5086,2.6449
2011-03-03,0.5122,2.7193
2011-03-04,0.5155,2.6525
2011-03-07,0.5176,2.645
2011-03-08,0.5138,2.6746
2011-03-09,0.5107,2.6692
2011-03-10,0.5124,2.59
2011-03-11,0.5142,2.5377
2011-03-14,0.5154,2.475
2011-03-15,0.5129,2.4387
2011-03-16,0.5133,2.391
2011-03-17,0.5156,2.4852
2011-03-18,0.5183,2.4293
2011-03-21,0.5166,2.4651
2011-03-22,0.517,2.5418
2011-03-23,0.5078,2.5116
2011-03-24,0.5125,2.5242
2011-03-25,0.5188,2.5454
2011-03-28,0.5175,2.5662
2011-03-29,0.5139,2.5782
2011-03-30,0.5202,2.6241
2011-03-31,0.5396,2.639
2011-04-01,0.5283,2.6893
2011-04-04,0.5153,2.6767
2011-04-05,0.5166,2.742
2011-04-06,0.5127,2.7195
2011-04-07,0.5123,2.7053
2011-04-08,0.5258,2.7608
2011-04-11,0.5196,2.7631
2011-04-12,0.5155,2.6196
2011-04-13,0.514,2.6329
2011-04-14,0.5191,2.6107
2011-04-15,0.5155,2.5389
2011-04-18,0.5239,2.4682
2011-04-19,0.5242,2.4786
2011-04-20,0.5233,2.496
2011-04-21,0.5363,2.4668
2011-04-26,0.536,2.4235
2011-04-27,0.5365,2.5171
2011-04-28,0.5572,2.4362
2011-05-03,0.5402,2.3402
2011-05-04,0.5365,2.2979
2011-05-05,0.534,2.3025
2011-05-06,0.5256,2.3002
2011-05-09,0.5263,2.2686
2011-05-10,0.52,2.2981
2011-05-11,0.5156,2.3756
2011-05-12,0.5196,2.3019
2011-05-13,0.5136,2.2941
2011-05-16,0.5179,2.2991
2011-05-17,0.5147,2.2868
2011-05-18,0.5144,2.3042
2011-05-19,0.5129,2.3224
2011-05-20,0.5174,2.2843
2011-05-23,0.5162,2.2304
2011-05-24,0.5185,2.2604
2011-05-25,0.5129,2.2351
2011-05-26,0.5163,2.2261
2011-05-27,0.5189,2.2185
2011-05-31,0.5418,2.2315
2011-06-01,0.5275,2.1713
2011-06-02,0.5237,2.1464
2011-06-03,0.5309,2.1709
2011-06-06,0.5242,2.1621
2011-06-07,0.5192,2.1994
2011-06-08,0.5224,2.1516
2011-06-09,0.5226,2.1283
2011-06-10,0.5259,2.0719
2011-06-13,0.5256,2.1084
2011-06-14,0.5205,2.139
2011-06-15,0.5123,2.089
2011-06-16,0.5165,2.0168
2011-06-17,0.5187,2.0424
2011-06-20,0.5182,2.0502
2011-06-21,0.5179,2.0706
2011-06-22,0.5155,2.0178
2011-06-23,0.5173,1.9592
2011-06-24,0.5215,1.9502
2011-06-27,0.5175,1.9791
2011-06-28,0.5184,2.0639
2011-06-29,0.5307,2.1305
2011-06-30,0.7368,2.1775
2011-07-01,0.5205,2.1999
2011-07-04,0.5167,2.1748
2011-07-05,0.5207,2.1356
2011-07-06,0.5205,2.0459
2011-07-07,0.5171,2.0964
2011-07-08,0.5189,2.0
2011-07-11,0.5225,1.8975
2011-07-12,0.518,1.8975
2011-07-13,0.5199,1.9527
2011-07-14,0.5195,1.9427
2011-07-15,0.5272,1.9204
2011-07-18,0.5217,1.8867
2011-07-19,0.523,1.9145
2011-07-20,0.5238,1.9368
2011-07-21,0.5215,2.0264
2011-07-22,0.523,1.9585
2011-07-25,0.5224,1.8931
2011-07-26,0.5175,1.9221
2011-07-27,0.524,1.8497
2011-07-28,0.5242,1.8218
2011-07-29,0.5562,1.7281
2011-08-01,0.5328,1.6841
2011-08-02,0.5353,1.6451
2011-08-03,0.5352,1.6298
2011-08-04,0.5266,1.5857
2011-08-05,0.5241,1.5941
2011-08-08,0.5258,1.5368
2011-08-09,0.5258,1.5907
2011-08-10,0.5278,1.3843
2011-08-11,0.5315,1.4062
2011-08-12,0.5328,1.4546
2011-08-15,0.5373,1.473
2011-08-16,0.5401,1.5013
2011-08-17,0.5386,1.4107
2011-08-18,0.5397,1.3105
2011-08-19,0.5421,1.3843
2011-08-22,0.5415,1.3931
2011-08-23,0.5423,1.3961
2011-08-24,0.5438,1.4837
2011-08-25,0.5488,1.473
2011-08-26,0.5526,1.5077
2011-08-30,0.5437,1.4922
2011-08-31,0.567,1.5792
2011-09-01,0.5524,1.5035
2011-09-02,0.5389,1.4369
2011-09-05,0.5345,1.3153
2011-09-06,0.5413,1.3362
2011-09-07,0.54,1.3677
2011-09-08,0.5438,1.384
2011-09-09,0.5415,1.3012
2011-09-12,0.5347,1.2377
2011-09-13,0.5416,1.2588
2011-09-14,0.5458,1.2957
2011-09-15,0.5499,1.3621
2011-09-16,0.5372,1.3381
2011-09-19,0.5398,1.2857
2011-09-20,0.5581,1.2943
2011-09-21,0.5464,1.3082
2011-09-22,0.5441,1.2926
2011-09-23,0.5336,1.3263
2011-09-26,0.5432,1.3853
2011-09-27,0.5393,1.4719
2011-09-28,0.5501,1.447
2011-09-29,0.5634,1.4601
2011-09-30,0.6487,1.3845
2011-10-03,0.5601,1.3284
2011-10-04,0.5765,1.2903
2011-10-05,0.5294,1.3628
2011-10-06,0.5268,1.3954
2011-10-07,0.5268,1.441
2011-10-10,0.5376,1.501
2011-10-11,0.5433,1.5173
2011-10-12,0.5385,1.5788
2011-10-13,0.5327,1.4877
2011-10-14,0.5259,1.5395
2011-10-17,0.5299,1.4925
2011-10-18,0.5483,1.4361
2011-10-19,0.5297,1.4658
2011-10-20,0.5318,1.4603
2011-10-21,0.5319,1.5021
2011-10-24,0.5393,1.5097
2011-10-25,0.5309,1.4661
2011-10-26,0.5307,1.4115
2011-10-27,0.5317,1.5117
2011-10-28,0.5231,1.5132
2011-10-31,0.527,1.3508
2011-11-01,0.5312,1.2164
2011-11-02,0.5302,1.2754
2011-11-03,0.5299,1.3166
2011-11-04,0.5277,1.2882
2011-11-07,0.5328,1.2532
2011-11-08,0.5429,1.2339
2011-11-09,0.5355,1.1912
2011-11-10,0.533,1.2039
2011-11-11,0.532,1.2761
2011-11-14,0.534,1.1869
2011-11-15,0.5401,1.1493
2011-11-16,0.5381,1.1738
2011-11-17,0.5385,1.2481
2011-11-18,0.5318,1.2528
2011-11-21,0.5422,1.2076
2011-11-22,0.5302,1.1861
2011-11-23,0.545,1.1815
2011-11-24,0.5384,1.1979
2011-11-25,0.5319,1.274
2011-11-28,0.5305,1.2
2011-11-29,0.5353,1.1958
2011-11-30,0.5327,1.2675
2011-12-01,0.524,1.1758
2011-12-02,0.5231,1.1776
2011-12-05,0.5273,1.1842
2011-12-06,0.5272,1.0823
2011-12-07,0.5264,1.0724
2011-12-08,0.5392,0.9888
2011-12-09,0.5292,1.0481
2011-12-12,0.5376,1.0025
2011-12-13,0.5423,1.0241
2011-12-14,0.5271,1.0158
2011-12-15,0.5279,1.0588
2011-12-16,0.5234,0.9958
2011-12-19,0.5295,1.0315
2011-12-20,0.5198,1.0754
2011-12-21,0.5119,1.0383
2011-12-22,0.5138,1.0329
2011-12-23,0.5037,1.0363
2011-12-28,0.5086,1.0215
2011-12-29,0.5012,0.9646
2011-12-30,0.4578,0.9846
2012-01-03,0.5169,1.0301
2012-01-04,0.5269,1.0542
2012-01-05,0.5077,1.0587
2012-01-06,0.5038,1.0275
2012-01-09,0.5128,0.9924
2012-01-10,0.519,1.0491
2012-01-11,0.5156,0.9995
2012-01-12,0.5057,0.9955
2012-01-13,0.5152,0.9581
2012-01-16,0.5244,0.9613
2012-01-17,0.5181,0.9751
2012-01-18,0.522,0.9865
2012-01-19,0.5118,1.014
2012-01-20,0.5081,1.0472
2012-01-23,0.5211,1.1139
2012-01-24,0.5115,1.1287
2012-01-25,0.5171,1.1026
2012-01-26,0.5177,1.0369
2012-01-27,0.5182,1.01
2012-01-30,0.5252,0.9636
2012-01-31,0.51,0.9463
2012-02-01,0.501,1.0033
2012-02-02,0.502,1.0374
2012-02-03,0.497,1.1001
2012-02-06,0.4997,1.1023
2012-02-07,0.4989,1.1451
2012-02-08,0.4981,1.1104
2012-02-09,0.5037,1.1034
2012-02-10,0.4968,1.0011
2012-02-13,0.492,0.9962
2012-02-14,0.4947,0.9735
2012-02-15,0.5104,0.9672
2012-02-16,0.5015,1.0025
2012-02-17,0.4975,1.0582
2012-02-20,0.5013,1.0971
2012-02-21,0.4922,1.0828
2012-02-22,0.4957,1.0238
2012-02-23,0.5004,0.9921
2012-02-24,0.4971,0.9716
2012-02-27,0.498,0.9629
2012-02-28,0.5017,0.9683
2012-02-29,0.5047,1.0081
2012-03-01,0.5065,1.0846
2012-03-02,0.4946,1.0037
2012-03-05,0.4984,1.0469
2012-03-06,0.4992,1.033
2012-03-07,0.4924,1.0466
2012-03-08,0.4799,1.0443
2012-03-09,0.482,1.0483
2012-03-12,0.483,1.0152
2012-03-13,0.486,1.0727
2012-03-14,0.4765,1.1952
2012-03-15,0.4831,1.2007
2012-03-16,0.4796,1.256
2012-03-19,0.4859,1.2334
2012-03-20,0.4885,1.238
2012-03-21,0.4934,1.2061
2012-03-22,0.5024,1.1764
2012-03-23,0.4969,1.1507
2012-03-26,0.4986,1.1804
2012-03-27,0.4913,1.1195
2012-03-28,0.4885,1.0962
2012-03-29,0.4957,1.0706
2012-03-30,0.4775,1.0572
2012-04-02,0.4816,1.0707
2012-04-03,0.4838,1.0495
2012-04-04,0.4789,1.0935
2012-04-05,0.4834,1.0602
2012-04-10,0.496,0.9449
2012-04-11,0.5039,0.9807
2012-04-12,0.4932,0.9958
2012-04-13,0.493,0.9536
2012-04-16,0.4907,0.9571
2012-04-17,0.4888,1.0127
2012-04-18,0.4848,1.0696
2012-04-19,0.4915,1.0974
2012-04-20,0.4899,1.1305
2012-04-23,0.4836,1.0837
2012-04-24,0.4826,1.0735
2012-04-25,0.4796,1.0757
2012-04-26,0.4774,1.0348
2012-04-27,0.4749,1.0648
2012-04-30,0.4785,1.0883
2012-05-01,0.4748,1.0701
2012-05-02,0.4815,1.0217
2012-05-03,0.4742,1.0221
2012-05-04,0.479,0.9957
2012-05-08,0.4733,0.9547
2012-05-09,0.4779,0.9495
2012-05-10,0.4934,1.0133
2012-05-11,0.4812,0.9815
2012-05-14,0.4863,0.9225
2012-05-15,0.4856,0.9215
2012-05-16,0.4873,0.8986
2012-05-17,0.4867,0.873
2012-05-18,0.4859,0.8405
2012-05-21,0.4863,0.8456
2012-05-22,0.4866,0.87
2012-05-23,0.4899,0.7921
2012-05-24,0.4845,0.7847
2012-05-25,0.4881,0.7648
2012-05-28,0.4894,0.7645
2012-05-29,0.4871,0.804
2012-05-30,0.4927,0.7079
2012-05-31,0.4939,0.6595
2012-06-01,0.4935,0.6589
2012-06-06,0.486,0.7545
2012-06-07,0.4881,0.8215
2012-06-08,0.4874,0.76
2012-06-11,0.4847,0.7664
2012-06-12,0.4787,0.8246
2012-06-13,0.491,0.8616
2012-06-14,0.4864,0.8422
2012-06-15,0.491,0.7741
2012-06-18,0.4941,0.7579
2012-06-19,0.4891,0.7858
2012-06-20,0.4933,0.815
2012-06-21,0.4941,0.7692
2012-06-22,0.4818,0.8161
2012-06-25,0.4869,0.7741
2012-06-26,0.4842,0.7775
2012-06-27,0.488,0.7794
2012-06-28,0.4749,0.7434
2012-06-29,0.4586,0.8134
2012-07-02,0.4742,0.7841
2012-07-03,0.4763,0.8436
2012-07-04,0.4723,0.8255
2012-07-05,0.4713,0.7422
2012-07-06,0.4678,0.69
2012-07-09,0.4685,0.6804
2012-07-10,0.4676,0.6879
2012-07-11,0.4713,0.6658
2012-07-12,0.464,0.6499
2012-07-13,0.4661,0.6611
2012-07-16,0.4605,0.6273
2012-07-17,0.4634,0.6093
2012-07-18,0.462,0.5671
2012-07-19,0.4607,0.595
2012-07-20,0.4641,0.555
2012-07-23,0.4618,0.5393
2012-07-24,0.4583,0.5324
2012-07-25,0.4591,0.5186
2012-07-26,0.4548,0.5544
2012-07-27,0.4629,0.6083
2012-07-30,0.4579,0.6131
2012-07-31,0.4553,0.5523
2012-08-01,0.4589,0.5802
2012-08-02,0.4434,0.522
2012-08-03,0.4566,0.6159
2012-08-06,0.447,0.5779
2012-08-07,0.4562,0.6428
2012-08-08,0.4489,0.6441
2012-08-09,0.45,0.675
2012-08-10,0.4422,0.6109
2012-08-13,0.4526,0.6259
2012-08-14,0.4446,0.6579
2012-08-15,0.4584,0.7236
2012-08-16,0.4562,0.7349
2012-08-17,0.4408,0.7163
2012-08-20,0.445,0.7132
2012-08-21,0.4536,0.7703
2012-08-22,0.4572,0.7166
2012-08-23,0.4513,0.6806
2012-08-24,0.4463,0.6331
2012-08-28,0.4585,0.5959
2012-08-29,0.4575,0.6187
2012-08-30,0.446,0.5683
2012-08-31,0.4298,0.5753
2012-09-03,0.4481,0.5803
2012-09-04,0.4513,0.5594
2012-09-05,0.4465,0.5728
2012-09-06,0.4432,0.626
2012-09-07,0.423,0.5998
2012-09-10,0.4256,0.6474
2012-09-11,0.4227,0.6524
2012-09-12,0.4196,0.7508
2012-09-13,0.4193,0.7333
2012-09-14,0.4194,0.8614
2012-09-17,0.415,0.8386
2012-09-18,0.4184,0.8075
2012-09-19,0.4211,0.768
2012-09-20,0.4293,0.74
2012-09-21,0.4313,0.7744
2012-09-24,0.4291,0.753
2012-09-25,0.4311,0.7555
2012-09-26,0.4263,0.6518
2012-09-27,0.4273,0.6729
2012-09-28,0.3938,0.6563
2012-10-01,0.4293,0.6853
2012-10-02,0.4325,0.6608
2012-10-03,0.4312,0.6307
2012-10-04,0.4348,0.6387
2012-10-05,0.4379,0.6953
2012-10-08,0.4378,0.6549
2012-10-09,0.4353,0.6592
2012-10-10,0.4334,0.7146
2012-10-11,0.4361,0.7221
2012-10-12,0.4363,0.6742
2012-10-15,0.4295,0.6956
2012-10-16,0.4331,0.7619
2012-10-17,0.4351,0.8494
2012-10-18,0.4358,0.8482
2012-10-19,0.439,0.8236
2012-10-22,0.4388,0.8409
2012-10-23,0.4365,0.7799
2012-10-24,0.4324,0.8013
2012-10-25,0.4332,0.8515
2012-10-26,0.4347,0.8094
2012-10-29,0.4315,0.7528
2012-10-30,0.4349,0.7852
2012-10-31,0.4088,0.8094
2012-11-01,0.4321,0.8256
2012-11-02,0.4344,0.8099
2012-11-05,0.4359,0.7623
2012-11-06,0.4354,0.753
2012-11-07,0.4379,0.7022
2012-11-08,0.436,0.715
2012-11-09,0.4414,0.7003
2012-11-12,0.4235,0.6941
2012-11-13,0.4055,0.7017
2012-11-14,0.4031,0.7326
2012-11-15,0.4037,0.728
2012-11-16,0.4153,0.7317
2012-11-19,0.4156,0.7798
2012-11-20,0.4164,0.8334
2012-11-21,0.4187,0.8429
2012-11-22,0.4271,0.8412
2012-11-23,0.4251,0.8449
2012-11-26,0.4265,0.8491
2012-11-27,0.4306,0.8643
2012-11-28,0.4334,0.7885
2012-11-29,0.4334,0.7941
2012-11-30,0.4327,0.8082
2012-12-03,0.427,0.85
2012-12-04,0.4255,0.8276
2012-12-05,0.4287,0.7863
2012-12-06,0.4287,0.7447
2012-12-07,0.4331,0.7493
2012-12-10,0.4308,0.7765
2012-12-11,0.4304,0.8033
2012-12-12,0.431,0.8202
2012-12-13,0.4309,0.854
2012-12-14,0.4293,0.8754
2012-12-17,0.4332,0.8954
2012-12-18,0.4331,0.9563
2012-12-19,0.4312,0.9702
2012-12-20,0.4276,0.9588
2012-12-21,0.4335,0.9126
2012-12-24,0.4456,0.92
2012-12-27,0.4299,0.842
2012-12-28,0.4294,0.8575
2012-12-31,0.4275,0.8638
2013-01-02,0.43,0.9937
2013-01-03,0.4261,1.0646
2013-01-04,0.4261,1.1178
2013-01-07,0.4238,1.0816
2013-01-08,0.4231,1.0196
2013-01-09,0.4273,1.0143
2013-01-10,0.3988,1.0594
2013-01-11,0.4027,1.0571
2013-01-14,0.4041,1.0131
2013-01-15,0.4054,0.9941
2013-01-16,0.3977,0.977
2013-01-17,0.4022,1.0121
2013-01-18,0.4042,0.9955
2013-01-21,0.4023,1.035
2013-01-22,0.4029,1.0151
2013-01-23,0.3994,0.9767
2013-01-24,0.4018,0.9987
2013-01-25,0.4039,1.0294
2013-01-28,0.4051,1.0635
2013-01-29,0.4066,1.0394
2013-01-30,0.4115,1.0736
2013-01-31,0.4082,1.0487
2013-02-01,0.4093,1.0358
2013-02-04,0.4136,1.028
2013-02-05,0.4059,1.0482
2013-02-06,0.4055,1.0274
2013-02-07,0.4265,1.0301
2013-02-08,0.4252,1.0211
2013-02-11,0.4245,1.0191
2013-02-12,0.4266,1.0254
2013-02-13,0.4267,1.0999
2013-02-14,0.4345,1.0631
2013-02-15,0.4317,1.074
2013-02-18,0.429,1.066
2013-02-19,0.4345,1.0519
2013-02-20,0.4321,1.0471
2013-02-21,0.4321,0.9731
2013-02-22,0.433,0.9845
2013-02-25,0.4347,0.9695
2013-02-26,0.4314,0.8815
2013-02-27,0.432,0.8769
